# DS_ClickRecovery Optimisation
# Fri Dec  4 21:39:54 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00227877	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00184766	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00163586	[1e-06,0.03]
#dstellate_gkltbar = 0.000450141	[1e-06,0.03]
#gaba_decay = 25.5482	[1e-06,0.03]
#gaba_rise = 2.82932	[1e-06,0.03]
#dstellate_gleak_rm = 0.00239869	[1e-06,0.03]
# final error=0.015071
# unweighted error=0.015071
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.040
3	1.000	0.300	1.000	0.140
4	1.000	0.450	1.000	0.600
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.020
#  0.000
#  0.000
# Principle axis matrix
#	-0	-1.80876e-17	0.998256	-0.0406676	-0.0303491	-0.00971127	0.0285693	
#	-0.132883	-0.169145	0.0764753	-0.523638	0.0733239	0.47747	0.663576	
#	-0.534318	-0.326775	0.435507	-0.0285135	0.089889	0.493882	0.406501	
#	-0.416173	-0.582335	0.486383	-0.0969421	-0.177303	0.458205	0.0182109	
#	-0.541061	-0.424122	-0.0133751	0.316845	-0.590417	-0.133273	0.245866	
#	0.39573	-0.709152	-0.0194542	-0.436869	-0.165884	0.348928	0.000278228	
#	-0.664745	-0.308699	0.0152053	-0.256933	0.561354	0.072768	-0.275972	
