# DS_ClickRecovery Optimisation
# Fri Dec  4 11:42:59 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.000868506	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00182655	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00381897	[1e-06,0.03]
#dstellate_gkltbar = 0.0159963	[1e-06,0.03]
#gaba_decay = 13.5846	[1e-06,0.03]
#gaba_rise = 0.694516	[1e-06,0.03]
#dstellate_gleak_rm = 0.000197729	[1e-06,0.03]
# final error=0.118224
# unweighted error=0.022329
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.060
3	1.000	0.300	1.000	0.240
4	1.000	0.450	1.000	0.840
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.020
#  0.000
#  0.000
# Principle axis matrix
#	-0.00646188	0.0370642	-0.0113073	-0.988323	0.00177269	-0.132204	-0.0647545	
#	0.05416	-0.417271	-0.250802	0.0792144	0.61126	-0.51963	-0.331846	
#	-0.435184	-0.161063	0.559955	0.28665	0.158019	-0.34817	-0.492711	
#	-0.12437	-0.343195	0.47058	-0.299871	0.628766	-0.0365528	-0.398369	
#	0.5543	-0.40061	0.263922	-0.0272782	-0.247786	0.309095	-0.552202	
#	0.0399727	0.290005	0.851925	0.021664	0.410478	-0.137548	-0.0253487	
#	-0.698662	-0.618367	0.314879	-0.0417768	-0.0999334	0.134924	0.0202182	
