# DS_ClickRecovery Optimisation
# Fri Dec  4 10:06:44 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.000522428	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00151955	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00304339	[1e-06,0.03]
#dstellate_gkltbar = 0.0122303	[1e-06,0.03]
#gaba_decay = 9.08126	[1e-06,0.03]
#gaba_rise = 1.2393	[1e-06,0.03]
#dstellate_gleak_rm = 0.000621963	[1e-06,0.03]
# final error=0.126650
# unweighted error=0.024900
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.000
3	1.000	0.300	1.000	0.240
4	1.000	0.450	1.000	0.860
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	-1	-0	-0	-0	-0	-0	-0	
#	-0.48683	-0.419193	-0.0759201	-0.443624	0.173584	0.560786	-0.200238	
#	-0.187368	-0.42809	0.424966	0.0844267	-0.750696	0.17414	-0.00619302	
#	-0.167183	0.528295	-0.0840752	-0.126908	0.255217	-0.146584	-0.763648	
#	0.178542	-0.637086	0.306963	-0.0481365	-0.480434	0.346361	0.338997	
#	-0.644909	0.0127209	0.159976	-0.204323	-0.204421	0.619983	-0.300705	
#	0	1	0	0	0	0	0	
