# DS_ClickRecovery Optimisation
# Fri Dec  4 13:34:55 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00123804	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00331044	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00292305	[1e-06,0.03]
#dstellate_gkltbar = 0.0148261	[1e-06,0.03]
#gaba_decay = 8.69171	[1e-06,0.03]
#gaba_rise = 0.43926	[1e-06,0.03]
#dstellate_gleak_rm = 0.000592735	[1e-06,0.03]
# final error=0.113064
# unweighted error=0.028157
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.180
3	1.000	0.300	1.000	0.320
4	1.000	0.450	1.000	0.900
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.100
#  0.140
#  0.100
#  0.120
# Principle axis matrix
#	-0	4.56004e-18	0.0173911	-0.113828	0.9868	0.113828	0.00327245	
#	0.130146	-0.264687	0.0910548	-0.137224	0.00889204	0.137394	0.931088	
#	0.299076	0.124572	0.464228	0.258283	0.0799223	-0.425602	0.652145	
#	0.0688146	0.0175857	0.355381	0.115163	0.260546	-0.378823	0.802499	
#	-0.291687	-0.00826238	0.269855	0.56478	0.126977	-0.56478	-0.433536	
#	-0.28452	0.156092	0.817292	-0.162479	-0.0372047	0.0223808	0.445457	
#	0.509029	0.248707	0.0822067	-0.480136	0.0197311	-0.662224	-0.0530603	
