# DS_ClickRecovery Optimisation
# Fri Dec  4 14:29:28 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00078702	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00224705	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00256394	[1e-06,0.03]
#dstellate_gkltbar = 0.0124748	[1e-06,0.03]
#gaba_decay = 7.58455	[1e-06,0.03]
#gaba_rise = 0.254437	[1e-06,0.03]
#dstellate_gleak_rm = 0.000832694	[1e-06,0.03]
# final error=0.116421
# unweighted error=0.024043
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.080
3	1.000	0.300	1.000	0.280
4	1.000	0.450	1.000	0.880
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	0	1.11608e-16	0.510447	-0.529315	-0.383817	0.0413672	-0.556994	
#	0.067542	-0.338323	-0.0721781	-0.314024	0.350952	0.73813	-0.330382	
#	-0.333277	5.65725e-12	0.156905	-0.307021	0.839315	-0.201739	-0.157787	
#	-0.651783	-0.153186	-0.0703923	-0.346431	-0.181468	0.462545	0.424105	
#	0.541392	0.371691	-0.154134	-0.405766	0.249485	0.552468	0.113463	
#	0.0904657	-0.360766	0.556118	0.450929	0.222338	0.546473	-0.0315005	
#	0.365668	-0.820792	-0.167387	-0.346966	0.0386682	-0.153515	0.138279	
