# DS_ClickRecovery Optimisation
# Fri Dec  4 09:26:22 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00088856	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00214737	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00258851	[1e-06,0.03]
#dstellate_gkltbar = 0.0130255	[1e-06,0.03]
#gaba_decay = 11.2066	[1e-06,0.03]
#gaba_rise = 1.07283	[1e-06,0.03]
#dstellate_gleak_rm = 0.000998087	[1e-06,0.03]
# final error=0.131421
# unweighted error=0.017700
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.020
3	1.000	0.300	1.000	0.140
4	1.000	0.450	1.000	0.680
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	0	0.392606	0.373132	-0.443358	0.652121	-0.109974	-0.269649	
#	-0.35748	0.416388	-0.400013	-0.393558	0.579934	0.213958	0.0427738	
#	-0.295878	-0.358889	0.146206	0.10341	-0.570499	-0.318328	-0.569897	
#	-0.375387	0.537015	0.448342	-0.0310904	-0.531348	-0.224423	0.189804	
#	-0.466334	0.496737	0.191586	-0.51138	-0.0645847	-0.473817	0.0943204	
#	0.256851	0.554303	-0.129915	-0.451708	-0.323941	0.276389	0.473845	
#	-0.47754	0.0318318	0.662922	-0.119914	-0.518262	0.155504	-0.15595	
