# DS_ClickRecovery Optimisation
# Fri Dec  4 13:09:07 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.000972273	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00511108	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00356744	[1e-06,0.03]
#dstellate_gkltbar = 0.0183597	[1e-06,0.03]
#gaba_decay = 10.8387	[1e-06,0.03]
#gaba_rise = 0.0531042	[1e-06,0.03]
#dstellate_gleak_rm = 0.000831161	[1e-06,0.03]
# final error=0.130601
# unweighted error=0.070929
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.100
3	1.000	0.300	1.000	0.180
4	1.000	0.450	1.000	0.900
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.440
#  0.440
#  0.220
#  0.440
# Principle axis matrix
#	0	0.55714	-0.602445	-0.0171472	0.164059	0.149381	-0.526432	
#	-0.385296	0.358161	-0.416293	0.212093	0.0092871	-0.703855	0.0973945	
#	-0.209458	-0.639314	0.490067	-0.287156	-0.244519	-0.376768	0.151779	
#	-0.158545	0.138373	-0.153621	-0.601117	-0.188286	-0.213854	-0.699707	
#	0.0127733	-0.02576	-0.869577	-0.00473156	-0.427599	-0.0302781	-0.243369	
#	0.165318	-0.615127	-0.439356	0.364419	-0.415848	-0.0525029	-0.304577	
#	0.914753	0.138363	0.298411	0.117435	0.0840243	-0.0326671	-0.181974	
