# DS_ClickRecovery Optimisation
# Fri Dec  4 19:42:55 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00623221	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00356696	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00276672	[1e-06,0.03]
#dstellate_gkltbar = 0.0219733	[1e-06,0.03]
#gaba_decay = 1.86465	[1e-06,0.03]
#gaba_rise = 1.38261	[1e-06,0.03]
#dstellate_gleak_rm = 0.00159409	[1e-06,0.03]
# final error=0.019243
# unweighted error=0.019243
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.000
3	1.000	0.300	1.000	0.000
4	1.000	0.450	1.000	0.400
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	-0	0.555603	-0.555603	-0.117186	0.0449031	-0.605688	0.00182291	
#	0.11938	-0.33303	-0.118304	0.041102	-0.50338	-0.77785	0.0266749	
#	-0.299647	-0.408433	0.408433	0.0433736	0.0245482	-0.756041	-0.0499326	
#	-0	-0.0417423	0.0417423	-0.522522	-0.781037	-0.0323799	0.335289	
#	0.0187582	0.0800013	-0.0650075	0.65485	-0.621996	-0.0410384	-0.414284	
#	-0.839449	0.202263	-0.049617	0.244404	-0.0138527	0.183936	0.397738	
#	-0.0261558	-0.686744	-0.704501	0.10091	-0.00589553	-0.0032336	0.145426	
