# DS_ClickRecovery Optimisation
# Fri Dec  4 22:31:25 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.000403644	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.000458226	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00110887	[1e-06,0.03]
#dstellate_gkltbar = 0.000998	[1e-06,0.03]
#gaba_decay = 12.0059	[1e-06,0.03]
#gaba_rise = 2.2395	[1e-06,0.03]
#dstellate_gleak_rm = 0.00280103	[1e-06,0.03]
# final error=0.024957
# unweighted error=0.024957
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.000
3	1.000	0.300	1.000	0.000
4	1.000	0.450	1.000	0.000
8	1.000	0.630	1.000	0.760
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	0.0188497	-0.384616	0.869833	-0.114555	0.234908	-0.163509	-0.00811247	
#	0.0972535	0.204881	0.263136	0.574334	-0.533001	0.324273	-0.400278	
#	0.122478	-0.243205	0.075429	0.120986	-0.108542	0.77372	-0.54323	
#	0.0145644	0.64044	0.217053	0.497852	0.508239	0.0404892	-0.186306	
#	-0.418982	0.256851	0.1085	-0.250163	-0.332691	-0.344531	-0.674347	
#	0.0210415	0.5337	0.383802	-0.313138	-0.421542	0.383685	0.380065	
#	-0.718774	-0.178574	0.0988609	0.549164	-0.248597	0.108412	0.258008	
