# DS_ClickRecovery Optimisation
# Fri Dec  4 11:17:38 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00134548	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00213417	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00314877	[1e-06,0.03]
#dstellate_gkltbar = 0.0134431	[1e-06,0.03]
#gaba_decay = 8.77061	[1e-06,0.03]
#gaba_rise = 0.294902	[1e-06,0.03]
#dstellate_gleak_rm = 0.000249612	[1e-06,0.03]
# final error=0.119147
# unweighted error=0.024271
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.100
3	1.000	0.300	1.000	0.220
4	1.000	0.450	1.000	0.880
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.040
#  0.000
#  0.000
# Principle axis matrix
#	0	-0.383471	-0.782314	0.282832	-0.177548	-0.0781935	-0.351145	
#	0.119979	0.522118	0.398238	-0.272359	-0.443457	0.339451	-0.410298	
#	0.341023	0.0349716	0.171153	-0.330629	0.794946	-0.318263	0.103162	
#	0.464786	0.0807113	-0.262914	-0.595036	0.36022	-0.176288	-0.43981	
#	-0.0428283	0.194244	-0.213126	-0.584947	-0.228355	-0.71848	0.067002	
#	0.916651	0.207435	0.0180055	-0.00373701	0.116411	-0.0671001	-0.313575	
#	-0.104323	-0.478208	0.433678	-0.349594	-0.152227	0.0203862	-0.65311	
