# DS_ClickRecovery Optimisation
# Fri Dec  4 15:19:23 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.000756663	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00173165	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00294973	[1e-06,0.03]
#dstellate_gkltbar = 0.0138496	[1e-06,0.03]
#gaba_decay = 7.32211	[1e-06,0.03]
#gaba_rise = 1.04887	[1e-06,0.03]
#dstellate_gleak_rm = 0.000772397	[1e-06,0.03]
# final error=0.136364
# unweighted error=0.020471
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.000
3	1.000	0.300	1.000	0.140
4	1.000	0.450	1.000	0.740
8	1.000	0.630	1.000	1.000
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	-0	-0.27232	0.497923	-0.812884	0.0124239	0.0568031	-0.117273	
#	0.436958	0.531458	0.295819	-0.249703	0.143382	0.596644	0.0147637	
#	0.130829	0.24197	-0.00859799	-0.169643	-0.918355	-0.178216	-0.142634	
#	-0.0888403	0.253742	-0.148385	0.135495	-0.786408	-0.486834	0.178607	
#	-0.214456	0.0283619	-0.0227245	-0.6325	-0.71526	0.193042	-0.061394	
#	0.174672	0.351251	0.428174	-0.729351	-0.22424	-0.275424	0.0684377	
#	-0.592482	-0.0229718	0.0467455	0.0367978	0.772744	-0.216943	-0.0264644	
