# DS_ClickRecovery Optimisation
# Fri Dec  4 18:54:48 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.00676016	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.00101258	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00064862	[1e-06,0.03]
#dstellate_gkltbar = 0.00665091	[1e-06,0.03]
#gaba_decay = 13.9279	[1e-06,0.03]
#gaba_rise = 0.644744	[1e-06,0.03]
#dstellate_gleak_rm = 0.00125621	[1e-06,0.03]
# final error=0.024271
# unweighted error=0.024271
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.000
3	1.000	0.300	1.000	0.000
4	1.000	0.450	1.000	0.000
8	1.000	0.630	1.000	0.600
16	1.000	1.000	1.000	0.920
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	1	0	0	0	0	0	0	
#	0	-0.704713	0.704713	0	0	-0.0822165	0	
#	0.126294	0.306692	-0.769238	-0.25738	0.32245	0.353897	0.0529281	
#	0.395165	-0.224588	0.497926	0.498641	-0.436933	0.323548	-0.0351823	
#	-0.104941	-0.382542	0.474922	-0.73647	-0.0452967	-0.269405	-0.00890198	
#	0.599259	-0.204714	0.106498	-0.309743	-0.144314	0.686114	0.0109292	
#	0	0	0	0	1	0	0	
