# DS_ClickRecovery Optimisation
# Fri Dec  4 22:43:38 AUSEDT 2009
 
#param.w.x[glg][ds] = 0.000387171	[1e-06,0.03]
#param.w.x[hsr][ds] = 0.000606555	[1e-06,0.03]
#param.w.x[lsr][ds] = 0.00178056	[1e-06,0.03]
#dstellate_gkltbar = 0.0213751	[1e-06,0.03]
#gaba_decay = 15.9248	[1e-06,0.03]
#gaba_rise = 0.272553	[1e-06,0.03]
#dstellate_gleak_rm = 0.00237422	[1e-06,0.03]
# final error=0.023929
# unweighted error=0.023929
# Click Delay (ms)	Target Rate (normalised)	 Output
2	1.000	0.200	1.000	0.000
3	1.000	0.300	1.000	0.000
4	1.000	0.450	1.000	0.000
8	1.000	0.630	1.000	0.680
16	1.000	1.000	1.000	1.000
# Error in quiet regions
#  0.000
#  0.000
#  0.000
#  0.000
# Principle axis matrix
#	1	0	0	0	0	0	0	
#	-0.83871	0.303701	0.151851	-0.394901	-0.0476165	0	-0.151851	
#	0	0	0.893631	-0.421186	0	0.15491	-0.00537687	
#	-0.124232	-0.0148586	-0.146835	-0.757654	0.406061	-0.018628	0.472771	
#	-0.0204635	0.0568824	0.254344	-0.390452	0.395869	0.687221	0.387578	
#	0.268041	0.00732976	0.290608	-0.457429	0.537822	0.239373	0.536519	
#	0.167658	0.0748806	0.388874	-0.565255	0.352103	0.330518	0.51218	
